end_of_interval	qx_avg
1982-04-25 08:00:00	15
1982-04-26 08:00:00	18
1982-04-27 08:00:00	30
1982-04-28 08:00:00	32.5
1982-04-29 08:00:00	23.2
1982-04-30 08:00:00	17.8
1982-05-01 08:00:00	16.4
1982-05-02 08:00:00	14
1982-05-03 08:00:00	13.3
1982-05-04 08:00:00	12.5
1982-05-05 08:00:00	11
1982-05-06 08:00:00	10.3
1982-05-07 08:00:00	9.5
1982-05-08 08:00:00	9.8
1982-05-09 08:00:00	9.5
1982-05-10 08:00:00	9.6
1982-05-11 08:00:00	9
1982-05-12 08:00:00	8.4
1982-05-13 08:00:00	9.3
1982-05-14 08:00:00	9.9
1982-05-15 08:00:00	16.3
1982-05-16 08:00:00	17
1982-05-17 08:00:00	17.9
1982-05-18 08:00:00	27.4
1982-05-19 08:00:00	22.2
1982-05-20 08:00:00	43.2
1982-05-21 08:00:00	48.5
1982-05-22 08:00:00	46.2
1982-05-23 08:00:00	45
1982-05-24 08:00:00	30.4
1982-05-25 08:00:00	23.9
1982-05-26 08:00:00	20.1
1982-05-27 08:00:00	17.7
1982-05-28 08:00:00	17.5
1982-05-29 08:00:00	15.6
1982-05-30 08:00:00	14
1982-05-31 08:00:00	13.7
1982-06-01 08:00:00	12.2
1982-06-02 08:00:00	11.6
1982-06-03 08:00:00	11.2
1982-06-04 08:00:00	11.9
1982-06-05 08:00:00	11
1982-06-06 08:00:00	10
1982-06-07 08:00:00	10.3
1982-06-08 08:00:00	9.3
1982-06-09 08:00:00	10.2
1982-06-10 08:00:00	9.1
1982-06-11 08:00:00	8.8
1982-06-12 08:00:00	8.1
1982-06-13 08:00:00	9
1982-06-14 08:00:00	9.9
1982-06-15 08:00:00	28.8
1982-06-16 08:00:00	42.2
1982-06-17 08:00:00	50.2
1982-06-18 08:00:00	148.9
1982-06-19 08:00:00	225.8
1982-06-20 08:00:00	176
1982-06-21 08:00:00	155.8
1982-06-22 08:00:00	144.8
1982-06-23 08:00:00	146
1982-06-24 08:00:00	150.7
1982-06-25 08:00:00	165.9
1982-06-26 08:00:00	176.9
1982-06-27 08:00:00	156
1982-06-28 08:00:00	222.5
1982-06-29 08:00:00	240.7
1982-06-30 08:00:00	200.1
1982-07-01 08:00:00	142.3
1982-07-02 08:00:00	117.9
1982-07-03 08:00:00	88.4
1982-07-04 08:00:00	70
1982-07-05 08:00:00	49.4
1982-07-06 08:00:00	44.6
1982-07-07 08:00:00	36
1982-07-08 08:00:00	32.8
1982-07-09 08:00:00	34.8
1982-07-10 08:00:00	33.8
1982-07-11 08:00:00	40
1982-07-12 08:00:00	100.1
1982-07-13 08:00:00	144.5
1982-07-14 08:00:00	169.3
1982-07-15 08:00:00	226.9
1982-07-16 08:00:00	398.7
1982-07-17 08:00:00	1192
1982-07-18 08:00:00	680
1982-07-19 08:00:00	461.5
1982-07-20 08:00:00	504.3
1982-07-21 08:00:00	1331
1982-07-22 08:00:00	1284
1982-07-23 08:00:00	1720
1982-07-24 08:00:00	876.7
1982-07-25 08:00:00	580
1982-07-26 08:00:00	652.4
1982-07-27 08:00:00	407
1982-07-28 08:00:00	395.1
1982-07-29 08:00:00	300.3
1982-07-30 08:00:00	616.8
1982-07-31 08:00:00	355.8
1982-08-01 08:00:00	250
1982-08-02 08:00:00	374.2
1982-08-03 08:00:00	1227
1982-08-04 08:00:00	597.8
1982-08-05 08:00:00	926.7
1982-08-06 08:00:00	614.8
1982-08-07 08:00:00	975
1982-08-08 08:00:00	2300
1982-08-09 08:00:00	8257
1982-08-10 08:00:00	6461
1982-08-11 08:00:00	3257
1982-08-12 08:00:00	1927
1982-08-13 08:00:00	3009
1982-08-14 08:00:00	5555
1982-08-15 08:00:00	7000
1982-08-16 08:00:00	4607
1982-08-17 08:00:00	3783
1982-08-18 08:00:00	3255
1982-08-19 08:00:00	2479
1982-08-20 08:00:00	3209
1982-08-21 08:00:00	3620
1982-08-22 08:00:00	2570
1982-08-23 08:00:00	1955.9
1982-08-24 08:00:00	1798.7
1982-08-25 08:00:00	1858.2
1982-08-26 08:00:00	1312.7
1982-08-27 08:00:00	1088.1
1982-08-28 08:00:00	1149.8
1982-08-29 08:00:00	1300
1982-08-30 08:00:00	2200
1982-08-31 08:00:00	9624
1982-09-01 08:00:00	4288
1982-09-02 08:00:00	3032
1982-09-03 08:00:00	2051
1982-09-04 08:00:00	1573
1982-09-05 08:00:00	1120
1982-09-06 08:00:00	848.8
1982-09-07 08:00:00	991.8
1982-09-08 08:00:00	1248
1982-09-09 08:00:00	1813
1982-09-10 08:00:00	1386
1982-09-11 08:00:00	1741
1982-09-12 08:00:00	2850
1982-09-13 08:00:00	1951
1982-09-14 08:00:00	2120
1982-09-15 08:00:00	1457
1982-09-16 08:00:00	1251
1982-09-17 08:00:00	887
1982-09-18 08:00:00	723.7
1982-09-19 08:00:00	660
1982-09-20 08:00:00	465.2
1982-09-21 08:00:00	392.8
1982-09-22 08:00:00	369
1982-09-23 08:00:00	324.5
1982-09-24 08:00:00	287.4
1982-09-25 08:00:00	268.6
1982-09-26 08:00:00	240
1982-09-27 08:00:00	293.8
1982-09-28 08:00:00	235
1982-09-29 08:00:00	231.3
1982-09-30 08:00:00	223.8
1982-10-01 08:00:00	216.3
1982-10-02 08:00:00	260
1982-10-03 08:00:00	240
1982-10-04 08:00:00	195.4
1982-10-05 08:00:00	181
1982-10-06 08:00:00	163.7
1982-10-07 08:00:00	160.9
1982-10-08 08:00:00	152.8
1982-10-09 08:00:00	151.3
1982-10-10 08:00:00	180
1982-10-11 08:00:00	152.1
1982-10-12 08:00:00	142.3
1982-10-13 08:00:00	147.5
1982-10-14 08:00:00	142.1
1982-10-15 08:00:00	143.3
1982-10-16 08:00:00	122.3
1982-10-17 08:00:00	160
1982-10-18 08:00:00	138.8
1982-10-19 08:00:00	134.2
1982-10-20 08:00:00	140.3
1982-10-21 08:00:00	138.2
1982-10-22 08:00:00	400.3
1982-10-23 08:00:00	2018.5
1982-10-24 08:00:00	2000
1982-10-25 08:00:00	1800
1982-10-26 08:00:00	1080
1982-10-27 08:00:00	820
1982-10-28 08:00:00	580
1982-10-29 08:00:00	591.9
1982-10-30 08:00:00	467.8
1982-10-31 08:00:00	330
1982-11-01 08:00:00	380
1982-11-02 08:00:00	369.8
1982-11-03 08:00:00	341.7
1982-11-04 08:00:00	276.2
1982-11-05 08:00:00	240
1982-11-06 08:00:00	210
1982-11-07 08:00:00	190
1982-11-08 08:00:00	170
1982-11-09 08:00:00	140
1982-11-10 08:00:00	120
1982-11-11 08:00:00	100
1982-11-12 08:00:00	260
1982-11-13 08:00:00	230
1982-11-14 08:00:00	225
1982-11-15 08:00:00	235
1982-11-16 08:00:00	260
1982-11-17 08:00:00	210
1982-11-18 08:00:00	168.1
1982-11-19 08:00:00	147.9
1982-11-20 08:00:00	138
1982-11-21 08:00:00	120
1982-11-22 08:00:00	131
1982-11-23 08:00:00	124.1
1982-11-24 08:00:00	121.3
1982-11-25 08:00:00	110.1
1982-11-26 08:00:00	100.5
1982-11-27 08:00:00	113.4
1982-11-28 08:00:00	112
1982-11-29 08:00:00	111.1
1982-11-30 08:00:00	99.1
1982-12-01 08:00:00	87.7
1982-12-02 08:00:00	86.3
1982-12-03 08:00:00	81.5
1982-12-04 08:00:00	83.5
1982-12-05 08:00:00	72
1982-12-06 08:00:00	68.4
1982-12-07 08:00:00	66.1
1982-12-08 08:00:00	65.9
1982-12-09 08:00:00	76.2
1982-12-10 08:00:00	77.1
1982-12-11 08:00:00	73.2
1982-12-12 08:00:00	72
1982-12-13 08:00:00	71.6
1982-12-14 08:00:00	65.2
1982-12-15 08:00:00	54.4
1982-12-16 08:00:00	52.4
1982-12-17 08:00:00	58.3
1982-12-18 08:00:00	67.1
1982-12-19 08:00:00	66
1982-12-20 08:00:00	57.9
1982-12-21 08:00:00	56.8
1982-12-22 08:00:00	47.7
1982-12-23 08:00:00	47.8
1982-12-24 08:00:00	59.1
1982-12-25 08:00:00	60
1982-12-26 08:00:00	59
1982-12-27 08:00:00	60.5
1982-12-28 08:00:00	49.7
1982-12-29 08:00:00	45
1982-12-30 08:00:00	41.4
1982-12-31 08:00:00	44.3
1983-01-01 08:00:00	58.03
1983-01-02 08:00:00	55
1983-01-03 08:00:00	51.03
1983-01-04 08:00:00	47.79
1983-01-05 08:00:00	38.2
1983-01-06 08:00:00	34.07
1983-01-07 08:00:00	35.57
1983-01-08 08:00:00	43.84
1983-01-09 08:00:00	43.9
1983-01-10 08:00:00	46.26
1983-01-11 08:00:00	43.73
1983-01-12 08:00:00	41.57
1983-01-13 08:00:00	33.89
1983-01-14 08:00:00	31.17
1983-01-15 08:00:00	29.48
1983-01-16 08:00:00	50
1983-01-17 08:00:00	45.81
1983-01-18 08:00:00	28.23
1983-01-19 08:00:00	25.88
1983-01-20 08:00:00	25.34
1983-01-21 08:00:00	32.33
1983-01-22 08:00:00	54.17
1983-01-23 08:00:00	28.7
1983-01-24 08:00:00	29.38
1983-01-25 08:00:00	25.67
1983-01-26 08:00:00	44.22
1983-01-27 08:00:00	28.77
1983-01-28 08:00:00	25.54
1983-01-29 08:00:00	24.57
1983-01-30 08:00:00	24.5
1983-01-31 08:00:00	29.84
1983-02-01 08:00:00	30.18
1983-02-02 08:00:00	28.27
1983-02-03 08:00:00	26.06
1983-02-04 08:00:00	22.69
1983-02-05 08:00:00	20.67
1983-02-06 08:00:00	20.55
1983-02-07 08:00:00	20.5
1983-02-08 08:00:00	27.96
1983-02-09 08:00:00	34.8
1983-02-10 08:00:00	33.21
1983-02-11 08:00:00	32.5
1983-02-12 08:00:00	31.79
1983-02-13 08:00:00	27
1983-02-14 08:00:00	27.39
1983-02-15 08:00:00	33.36
1983-02-16 08:00:00	43.79
1983-02-17 08:00:00	47.07
1983-02-18 08:00:00	100.09
1983-02-19 08:00:00	139.2
1983-02-20 08:00:00	98.55
1983-02-21 08:00:00	57.9
1983-02-22 08:00:00	72.43
1983-02-23 08:00:00	57.44
1983-02-24 08:00:00	41.9
1983-02-25 08:00:00	39.24
1983-02-26 08:00:00	37.68
1983-02-27 08:00:00	33.6
1983-02-28 08:00:00	33.62
1983-03-01 08:00:00	28.6
1983-03-02 08:00:00	23.49
1983-03-03 08:00:00	23.68
1983-03-04 08:00:00	18.96
1983-03-05 08:00:00	19.58
1983-03-06 08:00:00	19.5
1983-03-07 08:00:00	17.69
1983-03-08 08:00:00	15.59
1983-03-09 08:00:00	16.11
1983-03-10 08:00:00	16.11
1983-03-11 08:00:00	16.1
1983-03-12 08:00:00	14.33
1983-03-13 08:00:00	13.4
1983-03-14 08:00:00	12.2
1983-03-15 08:00:00	12.9
1983-03-16 08:00:00	11.84
1983-03-17 08:00:00	11.71
1983-03-18 08:00:00	11.26
1983-03-19 08:00:00	12.1
1983-03-20 08:00:00	12
1983-03-21 08:00:00	11.67
1983-03-22 08:00:00	11.13
1983-03-23 08:00:00	11.57
1983-03-24 08:00:00	10.41
1983-03-25 08:00:00	9.938
1983-03-26 08:00:00	10.14
1983-03-27 08:00:00	10.1
1983-03-28 08:00:00	9.656
1983-03-29 08:00:00	9.2
1983-03-30 08:00:00	8.993
1983-03-31 08:00:00	8.749
1983-04-01 08:00:00	8.61
1983-04-02 08:00:00	8.915
1983-04-03 08:00:00	8.75
1983-04-04 08:00:00	8.674
1983-04-05 08:00:00	8.758
1983-04-06 08:00:00	8.163
1983-04-07 08:00:00	8.619
1983-04-08 08:00:00	7.914
1983-04-09 08:00:00	9.227
1983-04-10 08:00:00	8.6
1983-04-11 08:00:00	8.899
1983-04-12 08:00:00	9.226
1983-04-13 08:00:00	8.766
1983-04-14 08:00:00	8.091
1983-04-15 08:00:00	7.602
1983-04-16 08:00:00	6.66
1983-04-17 08:00:00	6.68
1983-04-18 08:00:00	7.315
1983-04-19 08:00:00	14.63
1983-04-20 08:00:00	15.88
1983-04-21 08:00:00	13.55
1983-04-22 08:00:00	15.14
1983-04-23 08:00:00	31.27
1983-04-24 08:00:00	21
1983-04-25 08:00:00	18.1
1983-04-26 08:00:00	17.74
1983-04-27 08:00:00	13.7
1983-04-28 08:00:00	12.14
1983-04-29 08:00:00	10.14
1983-04-30 08:00:00	9.468
1983-05-01 08:00:00	8.86
1983-05-02 08:00:00	9.641
1983-05-03 08:00:00	8.868
1983-05-04 08:00:00	8.887
1983-05-05 08:00:00	8.422
1983-05-06 08:00:00	8.066
1983-05-07 08:00:00	6.945
1983-05-08 08:00:00	6.5
1983-05-09 08:00:00	6.548
1983-05-10 08:00:00	8.595
1983-05-11 08:00:00	10.35
1983-05-12 08:00:00	8.953
1983-05-13 08:00:00	8.131
1983-05-14 08:00:00	7.735
1983-05-15 08:00:00	7.73
1983-05-16 08:00:00	7.579
1983-05-17 08:00:00	7.032
1983-05-18 08:00:00	9.36
1983-05-19 08:00:00	11.82
1983-05-20 08:00:00	10.07
1983-05-21 08:00:00	9.167
1983-05-22 08:00:00	9.16
1983-05-23 08:00:00	9.272
1983-05-24 08:00:00	9.947
1983-05-25 08:00:00	10.81
1983-05-26 08:00:00	12
1983-05-27 08:00:00	11.06
1983-05-28 08:00:00	14.19
1983-05-29 08:00:00	17
1983-05-30 08:00:00	13.3
1983-05-31 08:00:00	11.26
1983-06-01 08:00:00	8.667
1983-06-02 08:00:00	8.569
1983-06-03 08:00:00	7.853
1983-06-04 08:00:00	6.823
1983-06-05 08:00:00	7.02
1983-06-06 08:00:00	7.278
1983-06-07 08:00:00	7.088
1983-06-08 08:00:00	6.868
1983-06-09 08:00:00	5.765
1983-06-10 08:00:00	5.554
1983-06-11 08:00:00	5.486
1983-06-12 08:00:00	5
1983-06-13 08:00:00	5.506
1983-06-14 08:00:00	5.003
1983-06-15 08:00:00	8.281
1983-06-16 08:00:00	6.559
1983-06-17 08:00:00	6.831
1983-06-18 08:00:00	6.572
1983-06-19 08:00:00	7
1983-06-20 08:00:00	10.3
1983-06-21 08:00:00	9.985
1983-06-22 08:00:00	8.811
1983-06-23 08:00:00	27.3
1983-06-24 08:00:00	28.04
1983-06-25 08:00:00	35.46
1983-06-26 08:00:00	40
1983-06-27 08:00:00	40.01
1983-06-28 08:00:00	87.12
1983-06-29 08:00:00	178.1
1983-06-30 08:00:00	808.8
1983-07-01 08:00:00	552.8
1983-07-02 08:00:00	1000
1983-07-03 08:00:00	1080
1983-07-04 08:00:00	723.8
1983-07-05 08:00:00	600
1983-07-06 08:00:00	1030
1983-07-07 08:00:00	467.8
1983-07-08 08:00:00	404.1
1983-07-09 08:00:00	214.4
1983-07-10 08:00:00	170
1983-07-11 08:00:00	160
1983-07-12 08:00:00	110
1983-07-13 08:00:00	160
1983-07-14 08:00:00	179.8
1983-07-15 08:00:00	362.1
1983-07-16 08:00:00	241.5
1983-07-17 08:00:00	210
1983-07-18 08:00:00	195
1983-07-19 08:00:00	180
1983-07-20 08:00:00	384.8
1983-07-21 08:00:00	654.1
1983-07-22 08:00:00	1600
1983-07-23 08:00:00	1249
1983-07-24 08:00:00	1190
1983-07-25 08:00:00	800
1983-07-26 08:00:00	1100
1983-07-27 08:00:00	1123
1983-07-28 08:00:00	900
1983-07-29 08:00:00	1247
1983-07-30 08:00:00	1770
1983-07-31 08:00:00	1440
1983-08-01 08:00:00	2649
1983-08-02 08:00:00	2272
1983-08-03 08:00:00	3567
1983-08-04 08:00:00	5441
1983-08-05 08:00:00	6527
1983-08-06 08:00:00	5923.2
1983-08-07 08:00:00	3820
1983-08-08 08:00:00	4650
1983-08-09 08:00:00	5119
1983-08-10 08:00:00	3749
1983-08-11 08:00:00	1933
1983-08-12 08:00:00	1316
1983-08-13 08:00:00	1323
1983-08-14 08:00:00	1330
1983-08-15 08:00:00	1734
1983-08-16 08:00:00	1744
1983-08-17 08:00:00	3045
1983-08-18 08:00:00	2405
1983-08-19 08:00:00	3492
1983-08-20 08:00:00	4658
1983-08-21 08:00:00	5500
1983-08-22 08:00:00	3740
1983-08-23 08:00:00	2103
1983-08-24 08:00:00	1463
1983-08-25 08:00:00	918.4
1983-08-26 08:00:00	735.3
1983-08-27 08:00:00	597.3
1983-08-28 08:00:00	660
1983-08-29 08:00:00	1025
1983-08-30 08:00:00	1357
1983-08-31 08:00:00	1504
1983-09-01 08:00:00	1700
1983-09-02 08:00:00	3046
1983-09-03 08:00:00	2133.7
1983-09-04 08:00:00	2300
1983-09-05 08:00:00	2780
1983-09-06 08:00:00	3117
1983-09-07 08:00:00	5000.9
1983-09-08 08:00:00	7546.5
1983-09-09 08:00:00	8366.3
1983-09-10 08:00:00	4900.1
1983-09-11 08:00:00	2920
1983-09-12 08:00:00	2196
1983-09-13 08:00:00	1586
1983-09-14 08:00:00	1262
1983-09-15 08:00:00	1533
1983-09-16 08:00:00	1703
1983-09-17 08:00:00	2900
1983-09-18 08:00:00	2790
1983-09-19 08:00:00	2264
1983-09-20 08:00:00	2176
1983-09-21 08:00:00	1687
1983-09-22 08:00:00	1319
1983-09-23 08:00:00	1153
1983-09-24 08:00:00	981.8
1983-09-25 08:00:00	940
1983-09-26 08:00:00	820.5
1983-09-27 08:00:00	1023
1983-09-28 08:00:00	1800
1983-09-29 08:00:00	2505
1983-09-30 08:00:00	3608.4
1983-10-01 08:00:00	3421.5
1983-10-02 08:00:00	3200
1983-10-03 08:00:00	2546.7
1983-10-04 08:00:00	2103
1983-10-05 08:00:00	1913
1983-10-06 08:00:00	1691
1983-10-07 08:00:00	1794
1983-10-08 08:00:00	1639
1983-10-09 08:00:00	1400
1983-10-10 08:00:00	1365
1983-10-11 08:00:00	1675
1983-10-12 08:00:00	1435
1983-10-13 08:00:00	1330
1983-10-14 08:00:00	1180
1983-10-15 08:00:00	806.1
1983-10-16 08:00:00	670
1983-10-17 08:00:00	570
1983-10-18 08:00:00	550.8
1983-10-19 08:00:00	454.2
1983-10-20 08:00:00	515.9
1983-10-21 08:00:00	489.2
1983-10-22 08:00:00	470.9
1983-10-23 08:00:00	405
1983-10-24 08:00:00	401.9
1983-10-25 08:00:00	379.1
1983-10-26 08:00:00	356.3
1983-10-27 08:00:00	369.8
1983-10-28 08:00:00	388.2
1983-10-29 08:00:00	346.8
1983-10-30 08:00:00	330
1983-10-31 08:00:00	340.4
1983-11-01 08:00:00	312.7
1983-11-02 08:00:00	289.8
1983-11-03 08:00:00	275.4
1983-11-04 08:00:00	258
1983-11-05 08:00:00	256.3
1983-11-06 08:00:00	260
1983-11-07 08:00:00	222.1
1983-11-08 08:00:00	223.6
1983-11-09 08:00:00	212.6
1983-11-10 08:00:00	190.4
1983-11-11 08:00:00	182.8
1983-11-12 08:00:00	184.2
1983-11-13 08:00:00	165
1983-11-14 08:00:00	155.5
1983-11-15 08:00:00	152.2
1983-11-16 08:00:00	151.8
1983-11-17 08:00:00	144
1983-11-18 08:00:00	140.9
1983-11-19 08:00:00	146.5
1983-11-20 08:00:00	140
1983-11-21 08:00:00	131.7
1983-11-22 08:00:00	121.1
1983-11-23 08:00:00	120.5
1983-11-24 08:00:00	113.2
1983-11-25 08:00:00	110.4
1983-11-26 08:00:00	111.2
1983-11-27 08:00:00	110
1983-11-28 08:00:00	95.9
1983-11-29 08:00:00	108.6
1983-11-30 08:00:00	91.7
1983-12-01 08:00:00	92.2
1983-12-02 08:00:00	81.84
1983-12-03 08:00:00	79.04
1983-12-04 08:00:00	80
1983-12-05 08:00:00	81.7
1983-12-06 08:00:00	73.8
1983-12-07 08:00:00	73.1
1983-12-08 08:00:00	61.8
1983-12-09 08:00:00	70.4
1983-12-10 08:00:00	68.1
1983-12-11 08:00:00	66
1983-12-12 08:00:00	62.8
1983-12-13 08:00:00	66.5
1983-12-14 08:00:00	60.2
1983-12-15 08:00:00	62.3
1983-12-16 08:00:00	58.1
1983-12-17 08:00:00	55.7
1983-12-18 08:00:00	55
1983-12-19 08:00:00	56.4
1983-12-20 08:00:00	55.8
1983-12-21 08:00:00	63
1983-12-22 08:00:00	60.7
1983-12-23 08:00:00	47.5
1983-12-24 08:00:00	60.2
1983-12-25 08:00:00	61
1983-12-26 08:00:00	53.5
1983-12-27 08:00:00	69.2
1983-12-28 08:00:00	65.5
1983-12-29 08:00:00	58.2
1983-12-30 08:00:00	68.1
1983-12-31 08:00:00	62
1984-01-01 08:00:00	60
1984-01-02 08:00:00	64.9
1984-01-03 08:00:00	101.7
1984-01-04 08:00:00	92.51
1984-01-05 08:00:00	117.3
1984-01-06 08:00:00	89.83
1984-01-07 08:00:00	160.5
1984-01-08 08:00:00	115
1984-01-09 08:00:00	110.09
1984-01-10 08:00:00	110.02
1984-01-11 08:00:00	151.8
1984-01-12 08:00:00	109.63
1984-01-13 08:00:00	98.97
1984-01-14 08:00:00	90.6
1984-01-15 08:00:00	88
1984-01-16 08:00:00	77.52
1984-01-17 08:00:00	83.15
1984-01-18 08:00:00	58.55
1984-01-19 08:00:00	70
1984-01-20 08:00:00	59.37
1984-01-21 08:00:00	59.56
1984-01-22 08:00:00	58
1984-01-23 08:00:00	71.59
1984-01-24 08:00:00	58.12
1984-01-25 08:00:00	55.89
1984-01-26 08:00:00	56
1984-01-27 08:00:00	55.6
1984-01-28 08:00:00	56.72
1984-01-29 08:00:00	56.7
1984-01-30 08:00:00	81
1984-01-31 08:00:00	88.6
1984-02-01 08:00:00	79.2
1984-02-02 08:00:00	88.2
1984-02-03 08:00:00	79.32
1984-02-04 08:00:00	66.9
1984-02-05 08:00:00	59
1984-02-06 08:00:00	58.6
1984-02-07 08:00:00	45.8
1984-02-08 08:00:00	44.4
1984-02-09 08:00:00	53.4
1984-02-10 08:00:00	50.9
1984-02-11 08:00:00	45.3
1984-02-12 08:00:00	46
1984-02-13 08:00:00	50
1984-02-14 08:00:00	43.7
1984-02-15 08:00:00	53
1984-02-16 08:00:00	51.9
1984-02-17 08:00:00	47.2
1984-02-18 08:00:00	53.2
1984-02-19 08:00:00	49
1984-02-20 08:00:00	46.4
1984-02-21 08:00:00	50.2
1984-02-22 08:00:00	41.5
1984-02-23 08:00:00	47.9
1984-02-24 08:00:00	41
1984-02-25 08:00:00	53
1984-02-26 08:00:00	52
1984-02-27 08:00:00	39
1984-02-28 08:00:00	32.4
1984-02-29 08:00:00	36.3
1984-03-01 08:00:00	32.4
1984-03-02 08:00:00	28.8
1984-03-03 08:00:00	27.1
1984-03-04 08:00:00	27
1984-03-05 08:00:00	27.2
1984-03-06 08:00:00	27.5
1984-03-07 08:00:00	24.5
1984-03-08 08:00:00	21.9
1984-03-09 08:00:00	21.7
1984-03-10 08:00:00	21
1984-03-11 08:00:00	21
1984-03-12 08:00:00	21.2
1984-03-13 08:00:00	19.3
1984-03-14 08:00:00	18
1984-03-15 08:00:00	18.4
1984-03-16 08:00:00	17.7
1984-03-17 08:00:00	17.2
1984-03-18 08:00:00	18
1984-03-19 08:00:00	16.9
1984-03-20 08:00:00	16.4
1984-03-21 08:00:00	16
1984-03-22 08:00:00	15.7
1984-03-23 08:00:00	14.8
1984-03-24 08:00:00	14.1
1984-03-25 08:00:00	14.2
1984-03-26 08:00:00	14.4
1984-03-27 08:00:00	14.1
1984-03-28 08:00:00	13.3
1984-03-29 08:00:00	12.7
1984-03-30 08:00:00	12.8
1984-03-31 08:00:00	12.9
1984-04-01 08:00:00	13
1984-04-02 08:00:00	13
1984-04-03 08:00:00	13
1984-04-04 08:00:00	12.1
1984-04-05 08:00:00	12.1
1984-04-06 08:00:00	13.8
1984-04-07 08:00:00	14
1984-04-08 08:00:00	15.5
1984-04-09 08:00:00	14.6
1984-04-10 08:00:00	12.8
1984-04-11 08:00:00	12.2
1984-04-12 08:00:00	13.1
1984-04-13 08:00:00	13
1984-04-14 08:00:00	12.5
1984-04-15 08:00:00	12.3
1984-04-16 08:00:00	12.2
1984-04-17 08:00:00	11.7
1984-04-18 08:00:00	13.1
1984-04-19 08:00:00	12.7
1984-04-20 08:00:00	12.5
1984-04-21 08:00:00	13
1984-04-22 08:00:00	12.8
1984-04-23 08:00:00	12.7
1984-04-24 08:00:00	10.7
1984-04-25 08:00:00	10.4
1984-04-26 08:00:00	11.1
1984-04-27 08:00:00	10.9
1984-04-28 08:00:00	11.5
1984-04-29 08:00:00	12
1984-04-30 08:00:00	15.2
1984-05-01 08:00:00	13.8
1984-05-02 08:00:00	12.7
1984-05-03 08:00:00	11.6
1984-05-04 08:00:00	10.9
1984-05-05 08:00:00	10.7
1984-05-06 08:00:00	10
1984-05-07 08:00:00	9.6
1984-05-08 08:00:00	9.6
1984-05-09 08:00:00	9.4
1984-05-10 08:00:00	9.3
1984-05-11 08:00:00	8.9
1984-05-12 08:00:00	8.9
1984-05-13 08:00:00	8.6
1984-05-14 08:00:00	8.2
1984-05-15 08:00:00	8
1984-05-16 08:00:00	7.8
1984-05-17 08:00:00	7.3
1984-05-18 08:00:00	7.6
1984-05-19 08:00:00	7.6
1984-05-20 08:00:00	6
1984-05-21 08:00:00	7.9
1984-05-22 08:00:00	5.4
1984-05-23 08:00:00	6.6
1984-05-24 08:00:00	6.5
1984-05-25 08:00:00	6.3
1984-05-26 08:00:00	6.2
1984-05-27 08:00:00	6
1984-05-28 08:00:00	6.3
1984-05-29 08:00:00	5.7
1984-05-30 08:00:00	7
1984-05-31 08:00:00	6.4
1984-06-01 08:00:00	6.4
1984-06-02 08:00:00	6.5
1984-06-03 08:00:00	6
1984-06-04 08:00:00	6.2
1984-06-05 08:00:00	8.6
1984-06-06 08:00:00	11.8
1984-06-07 08:00:00	14.1
1984-06-08 08:00:00	13.7
1984-06-09 08:00:00	17.7
1984-06-10 08:00:00	17.5
1984-06-11 08:00:00	18.9
1984-06-12 08:00:00	27.4
1984-06-13 08:00:00	24
1984-06-14 08:00:00	20.9
1984-06-15 08:00:00	180
1984-06-16 08:00:00	660.9
1984-06-17 08:00:00	544.7
1984-06-18 08:00:00	417.2
1984-06-19 08:00:00	528.8
1984-06-20 08:00:00	594.1
1984-06-21 08:00:00	386.3
1984-06-22 08:00:00	282.2
1984-06-23 08:00:00	178.2
1984-06-24 08:00:00	230
1984-06-25 08:00:00	114.1
1984-06-26 08:00:00	125.7
1984-06-27 08:00:00	151.9
1984-06-28 08:00:00	336.2
1984-06-29 08:00:00	2500
1984-06-30 08:00:00	1960
1984-07-01 08:00:00	2600
1984-07-02 08:00:00	1899
1984-07-03 08:00:00	1100
1984-07-04 08:00:00	1125
1984-07-05 08:00:00	1307
1984-07-06 08:00:00	1370
1984-07-07 08:00:00	1241
1984-07-08 08:00:00	1200
1984-07-09 08:00:00	1129
1984-07-10 08:00:00	1005
1984-07-11 08:00:00	800
1984-07-12 08:00:00	410.2
1984-07-13 08:00:00	534.5
1984-07-14 08:00:00	916.3
1984-07-15 08:00:00	1420
1984-07-16 08:00:00	1200
1984-07-17 08:00:00	994.6
1984-07-18 08:00:00	1288
1984-07-19 08:00:00	3000
1984-07-20 08:00:00	4081
1984-07-21 08:00:00	3100
1984-07-22 08:00:00	2500
1984-07-23 08:00:00	1977
1984-07-24 08:00:00	1392
1984-07-25 08:00:00	1393
1984-07-26 08:00:00	1104
1984-07-27 08:00:00	1496
1984-07-28 08:00:00	1509
1984-07-29 08:00:00	1920
1984-07-30 08:00:00	1843
1984-07-31 08:00:00	1781
1984-08-01 08:00:00	2562
1984-08-02 08:00:00	2491
1984-08-03 08:00:00	7068
1984-08-04 08:00:00	8000.7
1984-08-05 08:00:00	6300
1984-08-06 08:00:00	3200
1984-08-07 08:00:00	1862
1984-08-08 08:00:00	4971.5
1984-08-09 08:00:00	5180
1984-08-10 08:00:00	10074.9
1984-08-11 08:00:00	6333.3
1984-08-12 08:00:00	3420
1984-08-13 08:00:00	2075
1984-08-14 08:00:00	1640
1984-08-15 08:00:00	1690
1984-08-16 08:00:00	3331.8
1984-08-17 08:00:00	6276
